Date,High,Low,Open,Close,Volume,Adj Close
2019-02-25,81.05000305175781,80.23999786376953,80.9000015258789,80.33999633789062,662000.0,79.51941680908203
2019-02-26,80.55000305175781,79.87000274658203,80.16000366210938,79.88999938964844,756600.0,79.07401275634766
2019-02-27,80.5199966430664,79.43000030517578,79.66000366210938,80.5199966430664,866300.0,79.69757843017578
2019-02-28,80.5199966430664,79.91000366210938,80.25,80.27999877929688,1485300.0,79.88665008544922
2019-03-01,80.72000122070312,79.8499984741211,80.62000274658203,80.31999969482422,966100.0,79.92645263671875
2019-03-04,80.55999755859375,79.16999816894531,80.41999816894531,79.62000274658203,957700.0,79.22988891601562
2019-03-05,80.47000122070312,79.41999816894531,79.80000305175781,80.0,1700700.0,79.60801696777344
2019-03-06,80.12000274658203,78.83000183105469,80.08000183105469,78.87999725341797,1031800.0,78.4935073852539
2019-03-07,78.80000305175781,77.76000213623047,78.80000305175781,78.23999786376953,1189300.0,77.85664367675781
2019-03-08,77.97000122070312,77.22000122070312,77.79000091552734,77.91000366210938,812800.0,77.52826690673828
2019-03-11,79.04000091552734,77.87999725341797,78.19999694824219,79.04000091552734,1442200.0,78.65272521972656
2019-03-12,79.54000091552734,78.94000244140625,79.33000183105469,79.06999969482422,1096500.0,78.68257904052734
2019-03-13,79.61000061035156,78.94999694824219,79.31999969482422,79.05999755859375,866300.0,78.67262268066406
2019-03-14,79.5999984741211,78.8499984741211,79.04000091552734,79.58999633789062,852800.0,79.20002746582031
2019-03-15,80.33000183105469,79.31999969482422,79.44999694824219,80.27999877929688,4188400.0,79.88665008544922
2019-03-18,80.43000030517578,79.36000061035156,80.0999984741211,79.52999877929688,1617700.0,79.14031982421875
2019-03-19,79.81999969482422,78.9800033569336,79.56999969482422,79.2300033569336,1045400.0,78.841796875
2019-03-20,79.47000122070312,77.79000091552734,78.94000244140625,77.81999969482422,1131700.0,77.43870544433594
2019-03-21,79.06999969482422,77.5,77.5,78.9000015258789,795300.0,78.51341247558594
2019-03-22,79.18000030517578,78.31999969482422,78.41000366210938,78.87999725341797,992300.0,78.4935073852539
2019-03-25,79.13999938964844,78.44000244140625,79.05000305175781,78.5999984741211,657500.0,78.21488189697266
2019-03-26,79.31999969482422,78.45999908447266,79.05000305175781,78.69000244140625,876100.0,78.304443359375
2019-03-27,78.87000274658203,77.86000061035156,78.56999969482422,78.22000122070312,939300.0,77.83674621582031
2019-03-28,78.54000091552734,76.6500015258789,78.22000122070312,77.12999725341797,1976200.0,76.75208282470703
2019-03-29,78.16999816894531,77.3499984741211,77.55999755859375,78.0999984741211,1856000.0,77.71733093261719
2019-04-01,79.11000061035156,78.36000061035156,78.75,79.02999877929688,1019400.0,78.64276885986328
2019-04-02,79.30999755859375,78.56999969482422,79.1500015258789,78.56999969482422,649000.0,78.18502807617188
2019-04-03,78.97000122070312,78.16999816894531,78.97000122070312,78.37000274658203,794800.0,77.98600769042969
2019-04-04,78.77999877929688,78.12000274658203,78.55999755859375,78.66999816894531,687300.0,78.28453826904297
2019-04-05,78.80000305175781,78.08999633789062,78.62999725341797,78.30000305175781,1124300.0,77.91635131835938
2019-04-08,78.31999969482422,77.83000183105469,78.27999877929688,77.95999908447266,847800.0,77.57801818847656
2019-04-09,78.04000091552734,77.58000183105469,77.7699966430664,77.9800033569336,1812500.0,77.5979232788086
2019-04-10,78.62000274658203,77.9800033569336,78.06999969482422,78.5999984741211,872300.0,78.21488189697266
2019-04-11,79.80000305175781,78.62999725341797,78.62999725341797,79.66999816894531,1329900.0,79.27963256835938
2019-04-12,80.73999786376953,80.01000213623047,80.1500015258789,80.5199966430664,909000.0,80.12547302246094
2019-04-15,80.7300033569336,80.12000274658203,80.5,80.61000061035156,681100.0,80.21503448486328
2019-04-16,81.06999969482422,80.62999725341797,80.75,80.9000015258789,670000.0,80.50361633300781
2019-04-17,81.05000305175781,79.25,81.05000305175781,80.26000213623047,1133900.0,79.86675262451172
2019-04-18,80.56999969482422,79.7699966430664,80.1500015258789,80.41999816894531,1030300.0,80.02596282958984
2019-04-22,80.19999694824219,79.68000030517578,80.08000183105469,80.18000030517578,751800.0,79.78713989257812
2019-04-23,81.63999938964844,80.29000091552734,80.37000274658203,81.58000183105469,1141400.0,81.18028259277344
2019-04-24,82.66000366210938,81.41999816894531,81.54000091552734,82.05999755859375,872300.0,81.65792846679688
2019-04-25,82.98999786376953,81.2699966430664,81.62000274658203,82.79000091552734,918000.0,82.38435363769531
2019-04-26,84.13999938964844,81.9000015258789,83.0,83.1500015258789,1369700.0,82.74259185791016
2019-04-29,83.9000015258789,82.86000061035156,83.33000183105469,82.94999694824219,1021600.0,82.54356384277344
2019-04-30,83.66999816894531,82.4000015258789,82.80000305175781,83.62000274658203,1139200.0,83.21028900146484
2019-05-01,83.5,82.12000274658203,83.47000122070312,82.31999969482422,972100.0,81.91665649414062
2019-05-02,82.95999908447266,81.88999938964844,82.37999725341797,82.88999938964844,755400.0,82.48385620117188
2019-05-03,83.47000122070312,82.4800033569336,83.05000305175781,83.12999725341797,586200.0,82.7226791381836
2019-05-06,84.12000274658203,82.22000122070312,82.22000122070312,83.55999755859375,670500.0,83.15057373046875
2019-05-07,83.45999908447266,81.81999969482422,83.08999633789062,82.26000213623047,638600.0,81.85694885253906
2019-05-08,83.01000213623047,81.87999725341797,81.97000122070312,82.69000244140625,924200.0,82.28484344482422
2019-05-09,82.58999633789062,81.38999938964844,82.19000244140625,82.22000122070312,869500.0,81.81714630126953
2019-05-10,83.55000305175781,81.58000183105469,81.94000244140625,83.47000122070312,620500.0,83.06101989746094
2019-05-13,83.33999633789062,81.55999755859375,82.56999969482422,81.94999694824219,892900.0,81.5484619140625
2019-05-14,83.06999969482422,81.86000061035156,81.86000061035156,82.4800033569336,877700.0,82.07587432861328
2019-05-15,83.25,82.06999969482422,82.11000061035156,82.70999908447266,664200.0,82.30474090576172
2019-05-16,84.11000061035156,82.9800033569336,83.01000213623047,83.79000091552734,847200.0,83.37944793701172
2019-05-17,84.0999984741211,83.0,83.12999725341797,83.3499984741211,780200.0,82.94160461425781
2019-05-20,83.5999984741211,82.88999938964844,83.2300033569336,83.29000091552734,1146800.0,82.88190460205078
2019-05-21,84.1500015258789,83.62000274658203,83.62000274658203,83.8499984741211,689500.0,83.43915557861328
2019-05-22,84.80999755859375,83.5199966430664,83.91000366210938,84.79000091552734,845500.0,84.37454986572266
2019-05-23,84.5,83.52999877929688,84.29000091552734,84.1500015258789,769700.0,83.73768615722656
2019-05-24,84.58000183105469,83.91999816894531,84.51000213623047,84.27999877929688,527000.0,83.86705017089844
2019-05-28,84.83999633789062,83.8499984741211,84.30999755859375,83.91000366210938,1121400.0,83.49886322021484
2019-05-29,84.08999633789062,83.26000213623047,83.81999969482422,84.04000091552734,526200.0,83.62822723388672
2019-05-30,84.68000030517578,84.01000213623047,84.2699966430664,84.4800033569336,861200.0,84.06607055664062
2019-05-31,84.75,83.91000366210938,84.02999877929688,84.19999694824219,852700.0,83.78743743896484
2019-06-03,85.69999694824219,83.68000030517578,84.19999694824219,85.58000183105469,988400.0,85.16068267822266
2019-06-04,86.4800033569336,84.83999633789062,86.23999786376953,85.87000274658203,1005000.0,85.44926452636719
2019-06-05,87.77999877929688,85.7699966430664,85.86000061035156,87.76000213623047,816400.0,87.33000183105469
2019-06-06,87.63999938964844,86.87000274658203,87.33999633789062,87.30999755859375,576300.0,87.30999755859375
2019-06-07,88.31999969482422,87.5,87.56999969482422,87.79000091552734,905600.0,87.79000091552734
2019-06-10,88.33999633789062,87.61000061035156,88.16000366210938,87.81999969482422,698400.0,87.81999969482422
2019-06-11,88.30999755859375,87.22000122070312,88.01000213623047,87.44999694824219,671200.0,87.44999694824219
2019-06-12,88.58000183105469,87.48999786376953,87.69000244140625,87.70999908447266,610500.0,87.70999908447266
2019-06-13,88.0,86.95999908447266,88.0,87.12000274658203,950300.0,87.12000274658203
2019-06-14,87.9000015258789,86.81999969482422,87.12000274658203,87.69999694824219,614500.0,87.69999694824219
2019-06-17,87.98999786376953,86.2300033569336,87.7699966430664,86.29000091552734,901900.0,86.29000091552734
2019-06-18,86.61000061035156,85.62999725341797,86.31999969482422,86.04000091552734,850800.0,86.04000091552734
2019-06-19,87.06999969482422,86.16999816894531,86.16999816894531,86.79000091552734,790200.0,86.79000091552734
2019-06-20,87.87000274658203,87.0199966430664,87.2300033569336,87.5,1667900.0,87.5
2019-06-21,87.62000274658203,86.51000213623047,87.62000274658203,86.54000091552734,1239000.0,86.54000091552734
2019-06-24,87.31999969482422,86.47000122070312,86.72000122070312,86.9800033569336,634700.0,86.9800033569336
2019-06-25,87.08999633789062,86.13999938964844,86.87999725341797,86.19999694824219,873500.0,86.19999694824219
2019-06-26,86.3499984741211,84.62000274658203,86.16000366210938,84.62999725341797,798200.0,84.62999725341797
2019-06-27,86.08999633789062,84.45999908447266,84.5999984741211,85.94000244140625,657900.0,85.94000244140625
2019-06-28,87.62000274658203,85.83000183105469,86.22000122070312,87.58999633789062,2352500.0,87.58999633789062
2019-07-01,89.45999908447266,87.79000091552734,88.05000305175781,89.44000244140625,1224700.0,89.44000244140625
2019-07-02,90.4800033569336,89.2300033569336,89.3499984741211,90.33000183105469,1038100.0,90.33000183105469
2019-07-03,91.44000244140625,90.19999694824219,90.19999694824219,91.4000015258789,561700.0,91.4000015258789
2019-07-05,91.20999908447266,89.75,91.20999908447266,90.58999633789062,701900.0,90.58999633789062
2019-07-08,90.5999984741211,90.16000366210938,90.27999877929688,90.37000274658203,724700.0,90.37000274658203
2019-07-09,90.79000091552734,90.05999755859375,90.08999633789062,90.76000213623047,665200.0,90.76000213623047
2019-07-10,91.30000305175781,90.26000213623047,90.8499984741211,90.86000061035156,536200.0,90.86000061035156
2019-07-11,91.44000244140625,90.45999908447266,90.87000274658203,91.37999725341797,1286200.0,91.37999725341797
2019-07-12,91.87000274658203,90.80000305175781,91.66999816894531,91.83000183105469,1005800.0,91.83000183105469
2019-07-15,92.22000122070312,91.63999938964844,91.9000015258789,92.22000122070312,1125200.0,92.22000122070312
2019-07-16,92.37000274658203,91.76000213623047,92.29000091552734,92.19000244140625,1352800.0,92.19000244140625
2019-07-17,92.19999694824219,91.69000244140625,92.01000213623047,91.94999694824219,1467100.0,91.94999694824219
2019-07-18,92.62999725341797,91.76000213623047,92.02999877929688,92.05000305175781,1237600.0,92.05000305175781
2019-07-19,92.33999633789062,91.45999908447266,92.25,91.80999755859375,2409200.0,91.80999755859375
2019-07-22,92.41000366210938,91.0199966430664,91.73999786376953,91.25,1675600.0,91.25
2019-07-23,92.18000030517578,91.0199966430664,91.51000213623047,91.94999694824219,975800.0,91.94999694824219
2019-07-24,92.43000030517578,91.20999908447266,91.76000213623047,92.37000274658203,822900.0,92.37000274658203
2019-07-25,92.55999755859375,91.62000274658203,92.1500015258789,91.8499984741211,1099900.0,91.8499984741211
2019-07-26,92.73999786376953,90.26000213623047,91.5999984741211,92.33000183105469,1395800.0,92.33000183105469
2019-07-29,92.31999969482422,91.41999816894531,92.30000305175781,92.0,1100200.0,92.0
2019-07-30,92.16000366210938,91.30999755859375,91.62000274658203,91.80999755859375,1324800.0,91.80999755859375
2019-07-31,92.41999816894531,90.05999755859375,91.69999694824219,90.43000030517578,956000.0,90.43000030517578
2019-08-01,91.51000213623047,89.83999633789062,90.44000244140625,89.97000122070312,1160900.0,89.97000122070312
2019-08-02,90.45999908447266,88.98999786376953,90.04000091552734,90.08000183105469,956000.0,90.08000183105469
2019-08-05,89.19999694824219,85.9000015258789,89.0199966430664,86.44999694824219,1163000.0,86.44999694824219
2019-08-06,88.68000030517578,86.3499984741211,86.56999969482422,88.55999755859375,1103800.0,88.55999755859375
2019-08-07,88.98999786376953,86.8499984741211,87.62999725341797,88.33000183105469,1015400.0,88.33000183105469
2019-08-08,90.41000366210938,88.9000015258789,89.05999755859375,90.19999694824219,792300.0,90.19999694824219
2019-08-09,90.9000015258789,89.33000183105469,90.18000030517578,90.41999816894531,571600.0,90.41999816894531
2019-08-12,90.55999755859375,88.66000366210938,89.91000366210938,88.7300033569336,392800.0,88.7300033569336
2019-08-13,90.45999908447266,88.23999786376953,89.01000213623047,90.0199966430664,532500.0,90.0199966430664
2019-08-14,89.5999984741211,87.19999694824219,89.01000213623047,87.91999816894531,1046800.0,87.91999816894531
2019-08-15,88.97000122070312,87.8499984741211,88.02999877929688,88.5,570200.0,88.5
2019-08-16,89.86000061035156,87.8499984741211,88.98999786376953,89.72000122070312,1068600.0,89.72000122070312
